"ID","Desc","Water","Calories","Protein","Fat","Carbs","Fiber","Sugar","Calcium","Potassium","Sodium","VitaminC","Chol","Portion"
5186,"TURKEY,ALL CLASSES,LT MEAT,CKD,RSTD",67.88,147,30.13,2.08,0,0,0,9,249,99,0,80,"1 serving"
5220,"TURKEY,BREAST,FROM WHL BIRD,MEAT ONLY,RSTD",67.88,147,30.13,2.08,0,0,0,9,249,99,0,80,"3 oz"
5228,"TURKEY,WING,FROM WHL BIRD,MEAT ONLY,RSTD",67.88,147,30.13,2.08,0,0,0,9,249,99,0,80,"3 oz"
5654,"OSTRICH,TENDERLOIN,RAW",74.5,123,22.07,3.19,0,0,0,6,320,86,0,80,"1 serving,  (cooked from 4 oz raw)"
5111,"CANADA GOOSE,BREAST MEAT,SKINLESS,RAW",70.78,133,24.31,4.02,0,0,0,4,336,50,0,80,"3 oz"
5043,"CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT ONLY,RAW",75.99,125,20.08,4.31,0,0,0,12,222,85,3.1,80,"1 unit,  (yield from 1 lb ready-to-cook chicken)"
10875,"PORK,CURED,HAM W/ NAT JUICES,SLICE,BONE-IN,LN,HTD,PAN-BROIL",65.87,150,27.75,4.38,0,0,0,12,358,835,0,80,"1 serving,  (3 oz)"
15106,"STURGEON,MXD SP,SMOKED",62.5,173,31.2,4.4,0,0,0,17,379,739,0,80,"1 oz"
10215,"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BNLESS,LN,CKD,BRSD",66.41,163,28.75,4.5,0,0,0,11,416,56,0,80,"3 oz"
10211,"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BNLESS,LN&FAT,CKD,BRSD",65.78,171,28.41,5.47,0,0,0,11,411,56,0,80,"3 oz"
17343,"GAME MEAT,DEER,GROUND,RAW",71.15,157,21.78,7.13,0,0,0,11,330,75,0,80,"1 patty,  (cooked from 4 oz raw)"
10065,"PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN&FAT,CKD,RSTD",63.76,192,26.45,8.82,0,0,0,7,349,46,0,80,"3 oz"
10021,"PORK,FRSH,LOIN,WHL,LN&FAT,CKD,BRSD",58.27,239,27.23,13.62,0,0,0,21,374,48,0.6,80,"3 oz"
10022,"PORK,FRSH,LOIN,WHL,LN&FAT,CKD,BRLD",57.87,242,27.32,13.92,0,0,0,19,423,62,0.6,80,"3 oz"
10088,"PORK,FRSH,SPARERIBS,LN&FAT,RAW",59.75,277,15.47,23.4,0,0,0,15,242,81,0,80,"3 oz"
7952,"BOLOGNA,CHICK,TURKEY,PORK",55.25,298,9.88,26.18,5.65,0,0,82,152,922,19.7,80,"1 serving"
10925,"PORK,CURED,HAM W/ NAT JUICS,SLCE,BNE-IN,LN & FAT,HTD,PAN-BRL",63.36,180,26.18,8.28,0.17,0,0.02,12,344,821,0,80,"1 serving,  (3 oz)"
7926,"SALAMI  ITALIAN  PORK",34.6,425,21.7,37,1.2,0,1.2,10,340,1890,0,80,"1 oz"
1191,"KRAFT VELVEETA PAST PROCESS CHS SPRD",45.8,303,16.3,22,9.8,0,8.1,466,335,1499,0.2,80,"1 oz"
5649,"OSTRICH,OUTSIDE STRIP,RAW",74.58,120,23.36,2.21,0,0,0,5,333,70,0,79,"1 serving,  (cooked from 4 oz raw)"
5716,"TURKEY,RTL PARTS,DRUMSTK,MEAT ONLY,RAW",75.67,118,20.52,3.97,0,0,0,10,220,87,0,79,"3 oz"
10069,"PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN,CKD,RSTD",65.6,173,27.23,6.28,0,0,0,6,357,47,0,79,"3 oz"
15048,"MACKEREL,JACK,CND,DRND SOL",69.17,156,23.19,6.3,0,0,0,241,194,379,0.9,79,"1 oz, boneless"
17380,"LAMB,NZ,IMP,TUNNEL-BNED LG,CHMP OFF,SHNK OFF,LN,CKD,SLW RSTD",68.14,159,25.29,6.44,0,0,0,4,369,62,0,79,"3 oz"
15087,"FISH,SALMON,SOCKEYE,CND,DRND SOL",68.07,167,23.59,7.39,0,0,0,232,314,408,0,79,"3 oz"
10025,"PORK,FRSH,LOIN,WHL,LN,CKD,BRSD",61.4,204,28.57,9.12,0,0,0,18,387,50,0.6,79,"3 oz"
10049,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN,CKD,BRSD",61.56,208,29.03,9.32,0,0,0,51,277,72,0,79,"3 oz"
10026,"PORK,FRSH,LOIN,WHL,LN,CKD,BRLD",60.72,210,28.57,9.8,0,0,0,17,438,64,0.7,79,"3 oz"
17394,"LAMB,NZ,IMP,NETTED SHLDR,ROLLED,BNLESS,LN,CKD,SLOW RSTD",64.22,199,25.14,10.91,0,0,0,7,337,65,0,79,"3 oz"
10179,"PORK,FRSH,LOIN,CNTR LOIN CHOPS,BONE-IN,LN&FAT,CKD,PAN-FRIED",58.39,238,27.63,13.32,0,0,0,53,353,94,0,79,"3 oz"
10045,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN&FAT,CKD,BRSD",56.85,261,26.66,16.28,0,0,0,53,259,70,0,79,"3 oz"
23399,"BEEF,NZ,IMP,BRISKET NAVEL END,LN,CKD,BRSD",54.88,265,29.35,16.37,0,0,0,7,142,39,0,79,"3 oz"
5048,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,RAW",58.1,319,14.05,28.74,0,0,0,13,144,64,1.6,79,"1 unit,  (yield from 1 lb ready-to-cook chicken)"
7910,"BRATWURST  VEAL  CKD",53.51,341,13.99,31.7,0,0,0,11,231,60,0,79,"1 serving,  2.96 oz"
10007,"PORK,FRSH,FAT,CKD",26.26,626,7.06,66.1,0,0,0,22,125,56,0,79,"1 oz"
17421,"LAMB,NZ,IMP,TUN-BND LG,CHMP OFF,SHNK OFF,L & F,CKD,SL RSTD",63.79,208,23.41,12.68,0.03,0,0,4,349,61,0,79,"3 oz"
5733,"TURKEY,RTL PARTS,BREAST,MEAT & SKN,CKD,RSTD",64.59,164,29.01,5.33,0.05,0,0,15,292,114,0,79,"3 oz"
17437,"VEAL,LOIN,CHOP,LN & FAT,CKD,GRILLED",61.41,198,28.04,9.48,0.16,0,0,17,229,86,0,79,"3 oz"
7936,"BOLOGNA  PORK & TURKEY  LITE",64.87,211,13.06,16.06,3.45,0,0,48,138,716,0,79,"1 serving,  2 oz"
5694,"TURKEY,DK MEAT FROM WHL,MEAT ONLY,W/ ADDED SOLN,RAW",75.86,115,19.27,4.12,0.1,0,0.1,15,226,167,0,79,"4 oz"
5187,"Turkey from whole, dark meat, meat only, raw",76.01,108,21.28,2.5,0.15,0,0.1,11,226,124,0,79,"1 serving"
5740,"TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,RAW",76.01,108,21.28,2.5,0.15,0,0.1,11,226,124,0,79,"3 oz"
5215,"TURKEY,BACK FROM WHL BIRD,MEAT ONLY,RAW",76.01,113,21.28,2.5,0.15,0,0.1,11,226,124,0,79,"4 oz"
5719,"TURKEY,BACK,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW",75.86,115,19.27,4.12,0.15,0,0.1,15,226,167,0,79,"4 oz"
5724,"TURKEY,DRUMSTK,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW",75.86,115,19.27,4.12,0.15,0,0.1,15,226,167,0,79,"4 oz"
5726,"TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW",75.86,115,19.27,4.12,0.15,0,0.1,15,226,167,0,79,"3 oz"
1157,"CHEESE,GOAT,SEMISOFT TYPE",45.52,364,21.58,29.84,0.12,0,0.12,298,158,415,0,79,"1 oz"
7953,"PORK SAUSAGE,LINK/PATTY,FULLY CKD,MICROWAVED",39.64,438,15.12,41.66,0.62,0,0.62,17,225,990,0,79,"1 patty"
43340,"CHEESE,PARMESAN,LO NA",22.2,451,41.6,29.99,3.7,0,0.85,800,107,63,0,79,"1 cup, grated"
1026,"CHEESE,MOZZARELLA,WHL MILK",50.01,300,22.17,22.35,2.19,0,1.03,505,76,627,0,79,"1 cup, shredded"
15169,"OYSTER,EASTERN,WILD,CKD,MOIST HEAT",78.19,102,11.42,3.42,5.45,0,1.23,116,139,166,0,79,"3 oz"
13350,"BEEF,CURED,DRIED",53.8,153,31.1,1.94,2.76,0,2.7,8,235,2790,0,79,"10 slices"
32032,"SAUSAGE,EGG & CHS BRKFST BISCUIT",44.12,324,9.54,22.13,21.57,2,3.1,136,269,591,0.1,78,"1 biscuit"
3014,"BABYFOOD,MEAT,CHICK STKS,JR",68.3,188,14.6,14.4,1.5,0.2,1.4,73,106,408,1.7,78,"1 stick"
5630,"EMU,OUTSIDE DRUM,RAW",74.87,103,23.08,0.48,0,0,0,3,320,100,0,78,"3 oz"
17173,"GAME MEAT,MOOSE,CKD,RSTD",67.83,134,29.27,0.97,0,0,0,6,334,69,5,78,"3 oz"
17341,"GAME MEAT,ELK,RND,LN,CKD,BRLD",65.43,156,30.94,2.64,0,0,0,5,392,51,0,78,"1 serving,  ( 3 oz )"
17094,"VEAL,LEG (TOP RND),LN&FAT,RAW",74.8,117,20.98,3.08,0,0,0,5,367,63,0,78,"1 oz"
5717,"TURKEY,RTL PARTS,THIGH,MEAT ONLY,RAW",75.62,116,20.6,3.69,0,0,0,4,269,75,0,78,"3 oz"
10959,"PORK,SHLDR BREAST,BNLESS,LN & FAT,CKD,BRLD",67.26,162,28.47,4.49,0,0,0,7,364,54,0,78,"3 oz"
17400,"LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN,CKD,FAST FRIED",67.56,162,26.31,6.35,0,0,0,10,373,67,0,78,"3 oz"
17386,"LAMB,NZ,IMP,LOIN SADDLE,LN,CKD,FAST RSTD",68.3,162,25.53,6.7,0,0,0,8,345,76,0,78,"3 oz"
10976,"PORK,GROUND,96% LN / 4% FAT,CKD,CRUMBLES",61.03,187,30.55,7.15,0,0,0,19,428,84,0,78,"3 oz, grilled patties"
23432,"BEEF,NZ,IMP,RUMP CENTRE,LN,CKD,FAST FRIED",61.77,188,30.17,7.48,0,0,0,5,427,55,0,78,"3 oz"
10176,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,CKD,PAN-FRIED",62.17,195,29.56,7.66,0,0,0,51,378,99,0,78,"3 oz"
17134,"VEAL,SIRLOIN,LN&FAT,RAW",71.85,152,19.07,7.81,0,0,0,11,329,76,0,78,"1 oz"
23410,"BEEF,NZ,IMP,FLANK,LN,CKD,BRSD",61.51,194,30.75,7.92,0,0,0,5,192,28,0,78,"3 oz"
15111,"SWORDFISH,COOKED,DRY HEAT",68.26,172,23.45,7.93,0,0,0,6,499,97,0,78,"3 oz"
23465,"BEEF,NZ,IMP,RUMP CENTRE,LN & FAT,CKD,FAST FRIED",61.45,192,30.01,7.96,0,0,0,5,425,55,0,78,"3 oz"
17339,"GAME MEAT,ELK,GROUND,CKD,PAN-BROILED",64.14,193,26.64,8.74,0,0,0,10,354,85,0,78,"1 patty,  ( yield from 104.1 g raw meat )"
10051,"PORK,FRSH,LOIN,CNTR RIB (ROASTS),BONE-IN,LN,CKD,RSTD",61.44,206,28.82,9.21,0,0,0,13,287,95,0,78,"3 oz"
10034,"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN,CKD,BRLD",65.03,193,24.99,9.56,0,0,0,55,332,76,0,78,"3 oz"
23458,"BEEF,NZ,IMP,FLANK,LN & FAT,CKD,BRSD",60.32,208,30.13,9.73,0,0,0,5,190,28,0,78,"3 oz"
5668,"GROUND TURKEY,85% LN,15% FAT,RAW",69.74,180,16.9,12.54,0,0,0,33,202,54,0,78,"1 patty,  (cooked from 4 oz raw)"
5010,"CHICKEN,BROILERS OR FRYERS,MEAT&SKN,CKD,STWD",63.93,219,24.68,12.56,0,0,0,13,166,67,0,78,"1 cup, chopped or diced"
17365,"LAMB,NZ,IMP,FLAP,BNLESS,LN,CKD,BRSD",60.09,234,27.88,13.6,0,0,0,9,186,54,0,78,"3 oz"
10030,"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN&FAT,CKD,BRLD",61.45,231,23.72,14.35,0,0,0,56,315,74,0,78,"3 oz"
10047,"PORK,FRSH,LOIN,CNTR RIB (ROASTS),BONE-IN,LN&FAT,CKD,RSTD",57.76,248,26.99,14.68,0,0,0,19,272,91,0,78,"3 oz"
10180,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN&FAT,CKD,PAN-FRIED",57.11,256,26.81,15.71,0,0,0,48,313,84,0,78,"3 oz"
5052,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,CKD,STWD",60.93,258,22.18,18.14,0,0,0,18,145,64,0,78,"3 oz"
13498,"BEEF,GROUND,70% LN MEAT / 30% FAT,RAW",54.3,332,14.35,30,0,0,0,24,218,66,0,78,"4 oz"
17405,"LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN & FAT,CKD,FAST FRIED",63.15,212,24.26,12.76,0.04,0,0,10,353,65,0,78,"3 oz"
17413,"LAMB,NZ,IMP,NETTED SHLDR,ROLLED,BNLESS,L & F,CKD,SLOW RSTD",56.45,287,21.45,22.33,0.05,0,0,7,305,61,0,78,"3 oz"
17427,"VEAL,LOIN,CHOP,LN,CKD,GRILLED",64.65,159,29.75,4.44,0.07,0,0,13,239,85,0,78,"3 oz"
17438,"VEAL,SHLDR,BLADE CHOP,LN & FAT,CKD,GRILLED",62.96,199,25.72,10.57,0.15,0,0,24,235,111,0,78,"3 oz"
17356,"LAMB,NZ,IMP,SUBCUTANEOUS FAT,RAW",19.17,703,3.87,76.16,0.55,0,0,3,93,28,0,78,""
7044,"USDA CMDTY,LUNCHEON MEAT,CND",65.87,189,17.5,12.77,1.04,0,0,5,300,820,0,78,"1 serving"
7922,"BRATWURST  BF & PORK  SMOKED",56.65,297,12.2,26.34,2,0,0,7,283,848,0,78,"1 serving,  2.33 oz"
7962,"Frankfurter, meat and poultry, unheated",57.58,277,9.72,24.18,5.02,0,2.75,106,359,976,22.5,78,"1 frankfurter"
1252,"CHEESE PRODUCT,PAST PROCESS,AMERICAN,VITAMIN D FORT",44.22,312,17.12,23.11,8.8,0,6.19,1360,283,1309,0,78,"1 slice,  (2/3 oz)"
15035,"HADDOCK,SMOKED",71.48,116,25.23,0.96,0,0,0,49,415,763,0,77,"1 oz, boneless"
5065,"CHICKEN,BROILERS OR FRYERS,BREAST,MEAT ONLY,CKD,STWD",68.27,151,28.98,3.03,0,0,0,13,187,63,0,77,"1 cup, chopped or diced"
5042,"CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT ONLY,CKD,STWD",68.02,159,28.88,3.99,0,0,0,13,180,65,0,77,"1 cup, chopped or diced"
17159,"GAME MEAT,BOAR,WILD,CKD,RSTD",63.87,160,28.3,4.38,0,0,0,16,396,60,0,77,"3 oz"
15105,"STURGEON,MXD SP,CKD,DRY HEAT",69.94,135,20.7,5.18,0,0,0,17,364,69,0,77,"3 oz"
17430,"VEAL,SHLDR,BLADE CHOP,LN,CKD,GRILLED",66.44,159,27.33,5.53,0,0,0,21,245,113,0,77,"3 oz"
5131,"CHICKEN,STEWING,DK MEAT,MEAT ONLY,RAW",71.94,157,19.7,8.12,0,0,0,10,242,101,4.6,77,"1 unit,  (yield from 1 lb ready-to-cook chicken)"
10177,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN,CKD,PAN-FRIED",61.14,211,28.84,9.73,0,0,0,45,335,88,0,77,"3 oz"
15040,"HERRING,ATLANTIC,CKD,DRY HEAT",64.16,203,23.03,11.59,0,0,0,74,419,115,0.7,77,"1 fillet"
13166,"USDA CMDTY,BF,CND",61.19,246,20.52,17.57,0,0,0,10,227,187,0,77,"1 serving"
10988,"PORK,FRSH,BLADE,(CHOPS),BNLESS,LN & FAT,CKD,BRLD",62.14,202,24.73,11.13,0.83,0,0,8,407,58,0,77,"1 chop"
5141,"DUCK,DOMESTICATED,MEAT ONLY,RAW",73.77,135,18.28,5.95,0.94,0,0,11,271,74,5.8,77,"1 unit,  (yield from 1 lb ready-to-cook duck)"
17424,"VEAL,GROUND,CKD,PAN-FRIED",59.87,215,25.83,11.78,1.51,0,0,18,245,146,0,77,"3 oz"
7025,"FRANKFURTER,TURKEY",62.99,223,12.23,17.29,3.81,0,1.21,148,392,911,0,77,"1 oz"
4030,"SANDWICH SPRD,W/CHOPD PICKLE,REG,UNSPEC OILS",40.8,389,0.9,34,22.4,0.4,15.18,14,35,1000,0,76,"1 tablespoon"
7070,"SALAMI,COOKED,TURKEY",68.8,172,19.2,9.21,1.55,0.1,1.12,40,216,1107,0,76,"1 serving"
10216,"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BNLESS,LN,CKD,BRLD",66.75,161,28.6,4.36,0,0,0,11,425,66,0,76,"3 oz"
43391,"TURKEY,LT OR DK MEAT,SMOKED,CKD,SKN & BONE REMOVED",64.9,170,29.3,5,0,0,0,25,298,996,0,76,"1 medium, slice (approx 3"
10212,"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BNLESS,LN&FAT,CKD,BRLD",65.98,170,28.19,5.53,0,0,0,11,420,65,0,76,"3 oz"
5703,"TURKEY FROM WHL,LT MEAT,MEAT & SKN,W/ ADDED SOLN,CKD,RSTD",67.09,157,26.52,5.64,0,0,0,14,250,237,0,76,"3 oz"
15051,"MACKEREL,SPANISH,RAW",71.67,139,19.29,6.3,0,0,0,11,446,59,1.6,76,"3 oz"
10983,"PORK,FRSH,LOIN,BLADE (ROASTS),BNLESS,LN,CKD,RSTD",64.76,175,27.58,7.14,0,0,0,11,457,68,0,76,"3 oz"
23422,"BEEF,NZ,IMP,KNUCKLE,CKD,FAST FRIED",64.7,178,27.51,7.58,0,0,0,5,405,49,0,76,"3 oz"
10990,"PORK,FRSH,LOIN,BLADE (ROASTS),BNLESS,LN & FAT,CKD,RSTD",62.69,199,26.48,10.32,0,0,0,12,439,67,0,76,"3 oz"
17083,"LAMB,NZ,IMP,RACK - PARTLY FRENCHED,LN,CKD,FAST RSTD",64.96,193,24.43,10.63,0,0,0,22,323,72,0,76,"1 serving"
10039,"PORK,FRSH,LOIN,CNTR LOIN (ROASTS),BONE-IN,LN&FAT,CKD,RSTD",60.26,231,27.01,12.8,0,0,0,33,350,83,0,76,"3 oz"
5139,"DUCK,DOMESTICATED,MEAT&SKN,RAW",48.5,404,11.49,39.34,0,0,0,11,209,63,2.8,76,"3 oz"
17081,"LAMB,NZ,IMP,RACK - PARTLY FRENCHED,LN & FAT,CKD,FAST RSTD",59.66,253,22.06,18.29,0.04,0,0,20,304,69,0,76,"1 serving"
17407,"LAMB,NZ,IMP,LOIN SADDLE,LN & FAT,CKD,FAST RSTD",58.22,274,21.13,20.98,0.1,0,0,7,306,69,0,76,"3 oz"
17401,"LAMB,NZ,IMP,FLAP,BNLESS,LN & FAT,CKD,BRSD",47.82,376,20.48,32.63,0.14,0,0,8,182,51,0,76,"3 oz"
10984,"PORK,FRSH,LOIN,BLADE (CHOPS),BNLESS,LN,BNLESS,CKD,BRLD",65,169,26.14,6.74,0.89,0,0,7,430,58,0,76,"3 oz"
7906,"LUNCHEON MEAT,PORK,HAM,&CHICK,MINCD,CND,RED NA,VIT C, (SPAM)",55.5,293,12.5,25.1,3.4,0,0,0,564,1036,43,76,"2 oz,  1 NLEA serving"
1260,"CHEESE,CHEDDAR,RED FAT",44.29,309,27.35,20.41,4.06,0,0.26,761,63,628,0,76,"1 slice"
1054,"CREAM,WHIPPED,CRM TOPPING,PRESSURIZED",61.33,257,3.2,22.22,12.49,0,8,101,147,8,0,76,"1 cup"
7011,"BOLOGNA  TURKEY",64.55,209,11.42,16.05,4.68,0.5,2.9,123,135,1071,13.3,75,".99 oz,  1 serving"
1188,"KRAFT CHEEZ WHIZ PAST PROCESS CHS SAU",51.5,276,12,21,9.2,0.3,6.7,359,240,1638,0.4,75,"2 tbsp"
18141,"CAKE,YEL,COMMLY PREP,W/VANILLA FRSTNG",22.1,391,2.99,17.91,56.2,0.3,41.79,62,53,269,0,75,"1 serving"
5657,"OSTRICH,TOP LOIN,RAW",75.35,119,21.67,2.95,0,0,0,6,312,81,0,75,"1 serving,  (cooked from 4 oz raw)"
17169,"GAME MEAT,GOAT,CKD,RSTD",68.21,143,27.1,3.03,0,0,0,17,405,86,0,75,"3 oz"
17340,"GAME MEAT,ELK,LOIN,LN,CKD,BRLD",64.5,167,31,3.84,0,0,0,5,404,54,0,75,"1 steak,  ( yield from 148.1 g raw meat )"
5118,"CHICKEN,ROASTING,LT MEAT,MEAT ONLY,CKD,RSTD",67.85,153,27.13,4.07,0,0,0,13,236,51,0,75,"1 cup, chopped or diced"
10858,"PORK,FRSH,LN,TP LN (CHPS),BNLESS,LN,W/ ADDED SLN,CKD,PN-BRLD",64.49,169,28.95,5,0,0,0,10,517,209,0,75,"1 chop, boneless"
5061,"CHICKEN,BROILERS OR FRYERS,BREAST,MEAT&SKN,CKD,STWD",66.21,184,27.39,7.42,0,0,0,13,178,62,0,75,"1 cup, chopped or diced"
10859,"PORK,FRSH,LN,TPLN(CHPS),BNLS,LN & FT,W/ADDED SLN,CKD,PN-BRLD",62.52,190,28.35,7.66,0,0,0,10,512,205,0,75,"1 chop, boneless (yield from 189g raw meat)"
10043,"PORK,FRSH,LOIN,CNTR LOIN (ROASTS),BONE-IN,LN,CKD,RSTD",63.65,194,28.58,7.95,0,0,0,30,370,86,0,75,"3 oz"
10189,"PORK,FRSH,LOIN,CNTR LON (CHPS),BNLESS,LN & FAT,CKD,PAN-BRLED",59.42,229,26.68,13.6,0,0,0,9,366,86,0,75,"3 oz"
15094,"SHAD,AMERICAN,RAW",68.19,197,16.93,13.77,0,0,0,47,384,51,0,75,"3 oz"
5006,"CHICKEN,BROILERS OR FRYERS,MEAT & SKN,RAW",65.99,215,18.6,15.06,0,0,0,11,189,70,1.6,75,"3 oz"
5135,"CHICKEN,CAPONS,MEAT&SKN,RAW",63.24,234,18.77,17.07,0,0,0,11,217,45,1.7,75,"3 oz"
23577,"BEEF,GROUND,75% LN MEAT / 25% FAT,RAW",58.09,293,15.76,25,0,0,0,21,244,66,0,75,"4 oz"
7955,"TURKEY SAUSAGE,FRSH,RAW",70.42,155,18.79,8.08,0.47,0,0,19,262,593,2.3,75,"1 serving"
10158,"USDA CMDTY,PORK,CND",65.82,196,19.4,12.95,0.59,0,0,5,243,213,0,75,"3 oz"
17355,"LAMB,NZ,IMP,INTERMUSCULAR FAT,RAW",25.36,640,4.63,68.53,1.26,0,0,5,119,34,0,75,""
1004,"CHEESE,BLUE",42.41,353,21.4,28.74,2.34,0,0.5,528,256,1146,0,75,"1 oz"
7909,"LUNCHEON MEAT,PORK&CHICK,MINCED,CND,INCL SPAM LITE",65.72,196,15.23,13.9,1.35,0,1.26,39,461,1032,38.5,75,"2 oz,  (1 serving)"
7937,"BOLOGNA  PORK  TURKEY & BF",45.37,336,11.56,29.25,6.66,0,1.35,31,222,1055,11,75,"1 oz"
6128,"SOUP,CHICK NOODLE,DRY,MIX",4.94,377,15.42,6.51,62.32,3.2,1.9,55,306,3643,0,74,"1 packet"
5709,"TURKEY,RTL PARTS,BREAST,MEAT ONLY,W/ ADDED SOLN,CKD,RSTD",69.99,130,27.94,2.08,0,0,0,15,264,184,0,74,"3 oz"
10163,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BNLESS,LN,CKD,PAN-BROILED",65.07,162,30.02,4.65,0,0,0,6,407,91,0,74,"4 oz"
17361,"LAMB,NZ,IMP,CHUMP,BNLESS,LN,CKD,FAST RSTD",70.59,142,23.69,5.27,0,0,0,4,339,61,0,74,"3 oz"
10207,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN,RAW",72.84,140,20.76,5.64,0,0,0,21,338,67,0,74,"3 oz"
5108,"CHICKEN,BROILERS OR FRYERS,WING,MEAT ONLY,CKD,STWD",67.01,181,27.18,7.18,0,0,0,13,153,73,0,74,"1 cup, chopped or diced"
5665,"GROUND TURKEY,93% LN,7% FAT,RAW",72.63,150,18.73,8.34,0,0,0,21,213,69,0,74,"1 oz"
10204,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN&FAT,RAW",68.22,189,19.34,11.82,0,0,0,22,318,63,0,74,"1 rib, without refuse (Yield from 1 raw rib, with refuse, weighing 196g)"
10001,"PORK,FRSH,CARCASS,LN&FAT,RAW",49.83,376,13.91,35.07,0,0,0,19,253,42,0.4,74,"1 oz"
7013,"BRATWURST,PORK,CKD",51.45,333,13.72,29.18,2.85,0,0,28,348,846,0,74,"1 link, cooked"
10924,"PORK,CURED,HAM W/ NAT JUICES,SHANK,BONE-IN,LN & FAT,HTD,RSTD",62.94,191,22.88,10.93,0.33,0,0.33,7,424,801,0,74,"1 serving,  (3 oz)"
10874,"PORK,CURED,HAM W/ NAT JUICES,SHANK,BONE-IN,LN,HTD,RSTD",66.98,145,24.95,4.97,0.34,0,0.34,7,458,820,0,74,"1 serving,  (3 oz)"
7967,"PORK SAUSAGE,LINK/PATTY,FULLY CKD,UNHTD",45.96,392,13.46,37.25,0.69,0,0.53,16,211,810,0,74,"1 link"
7078,"THURINGER,CERVELAT,SMMR SAUSAGE,BF,PORK",45.18,362,17.45,30.43,3.33,0,0.85,9,260,1300,16.6,74,"2 oz,  1 serving"
1031,"CHEESE,NEUFCHATEL",63.11,253,9.15,22.78,3.59,0,3.19,117,152,334,0,74,"1 oz"
5645,"OSTRICH,INSIDE LEG,CKD",69.95,141,29.01,1.94,0,0,0,6,352,83,0,73,"1 serving,  ( 3 oz )"
5062,"CHICKEN,BROILER OR FRYERS,BRST,SKINLESS,BNLESS,MEAT ONLY,RAW",73.9,120,22.5,2.62,0,0,0,5,334,45,0,73,"3 oz"
5643,"OSTRICH,FAN,RAW",75.93,117,21.81,2.65,0,0,0,6,308,75,0,73,"1 serving,  ( cooked from 4oz raw)"
5646,"OSTRICH,INSIDE STRIP,RAW",74.16,127,23.69,2.87,0,0,0,5,330,76,0,73,"1 serving,  (cooked from 4 oz raw)"
10061,"PORK,FRSH,LOIN,TENDERLOIN,LN,CKD,RSTD",69.45,143,26.17,3.51,0,0,0,6,421,57,0,73,"3 oz"
5651,"OSTRICH,OYSTER,RAW",75.62,125,21.55,3.67,0,0,0,6,297,83,0,73,"1 serving,  ( cooked from 4 oz raw)"
10222,"PORK,FRSH,LOIN,TENDERLOIN,LN&FAT,CKD,RSTD",69.11,147,26.04,3.96,0,0,0,6,419,57,0,73,"3 oz"
10802,"USDA COMMODITY,PORK,CURED,HAM,BNLESS,CKD,HTD",71.8,149,18.84,7.62,0,0,0,6,281,1155,23.3,73,"1 oz, boneless"
10064,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,CKD,BRLD",62.92,196,26.62,9.14,0,0,0,7,357,44,0,73,"1 chop"
10197,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BNLESS,LN&FAT,CKD,PAN-FRIED",56.34,273,25.82,18.05,0,0,0,11,428,50,0,73,"3 oz"
17224,"LAMB,GROUND,RAW",59.47,282,16.56,23.41,0,0,0,16,222,59,0,73,"1 oz"
10937,"PORK,CURED,HAM,SLICE,BONE-IN,LN & FAT,HTD,PAN-BROIL",62.57,181,25.48,8.48,0.7,0,0.7,14,405,852,0,73,"1 serving,  (3 oz)"
10899,"PORK,CURED,HAM,SLICE,BONE-IN,LN,HTD,PAN-BROIL",65.33,148,27.18,4.09,0.74,0,0.74,15,427,870,0,73,"1 serving,  (3 oz)"
7969,"KIELBASA,FULLY CKD,PAN-FRIED",49.98,333,12.36,29.43,4.78,0,2.38,40,304,1046,16.2,73,"1 link"
